"promotion","promotion_cnt","year","month","months_since_promotion_max","comparatio_last","awards_points_cnt_sum_last","awards_bonus_cnt_sum_last","awards_peer_cnt_sum_last","supervisor_Y_last","tenure_in_months_last","region_America","region_Asia"
0,0,2011,10,12,0.9724,0,0,0,0,165,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,12,13,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,170,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,169,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,165,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,166,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,166,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,166,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,168,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,166,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,10,12,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2019,6,77,1.0585,1,0,0,0,230,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,165,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,167,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,163,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,163,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,165,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,163,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,163,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,163,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,164,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,162,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,161,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,160,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,159,FALSE,TRUE
0,0,2011,4,6,0.9724,0,0,0,0,6,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,9,10,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,11,13,0.9724,0,0,0,0,139,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,139,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,12,14,0.9724,0,0,0,0,138,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,134,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,133,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,132,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,133,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,132,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,10,12,0.9724,0,0,0,0,117,FALSE,TRUE
0,0,2011,4,6,0.9724,0,0,0,0,7,FALSE,FALSE
0,0,2011,11,13,0.9724,0,0,0,0,103,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,10,12,0.9724,0,0,0,0,91,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,82,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,81,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,82,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,81,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,82,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,80,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,80,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,81,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,80,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,75,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,73,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,9,10,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
1,0,2011,5,7,0.9724,0,0,0,0,9,FALSE,FALSE
0,1,2011,7,1,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,7,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,4,6,0.9724,0,0,0,0,7,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,FALSE
0,0,2011,11,13,0.9724,0,0,0,0,169,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,193,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,169,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,FALSE
0,0,2011,4,6,0.9724,0,0,0,0,7,FALSE,FALSE
0,0,2012,5,19,0.8968,0,0,0,0,41,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,32,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,31,FALSE,TRUE
1,0,2011,8,10,0.9825,0,0,0,0,12,FALSE,TRUE
0,1,2012,7,10,0.9825,0,0,0,0,37,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,31,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,30,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,30,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,30,FALSE,TRUE
0,0,2019,6,44,0.8404,3,0,2,0,62,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2012,1,15,0.9724,0,0,0,0,15,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,26,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,25,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,FALSE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,4,6,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,19,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,7,9,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,9,11,0.9724,0,0,0,0,18,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2012,5,19,1.0884,0,0,0,0,23,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2012,5,19,1.1132,0,0,0,0,23,FALSE,TRUE
1,0,2011,8,10,0.9421,0,0,0,0,12,FALSE,TRUE
0,1,2012,5,8,0.9421,0,0,0,0,35,FALSE,TRUE
0,0,2012,5,19,1.093,0,0,0,0,23,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,1,9,FALSE,TRUE
0,0,2011,12,14,0.9724,0,0,0,0,18,FALSE,TRUE
0,0,2012,1,15,0.9724,0,0,0,0,19,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2012,5,19,1.0884,0,0,0,0,23,FALSE,TRUE
0,0,2012,5,19,1.0884,0,0,0,0,23,FALSE,TRUE
0,0,2012,5,19,1.0884,0,0,0,0,23,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,1,15,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,11,13,0.9724,0,0,0,0,16,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,10,12,0.9724,0,0,0,0,15,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,TRUE
0,0,2011,8,5,0.9724,0,0,0,0,10,FALSE,TRUE
0,0,2011,8,10,0.9724,0,0,0,0,11,FALSE,FALSE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,5,6,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,7,8,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,12,13,0.9724,0,0,0,0,13,FALSE,TRUE
0,0,2011,8,9,0.9724,0,0,0,0,9,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,8,8,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,7,0.9724,0,0,0,0,7,FALSE,TRUE
0,0,2011,6,6,0.9724,0,0,0,0,6,FALSE,TRUE
0,0,2011,6,6,0.9724,0,0,0,0,6,FALSE,TRUE
0,0,2011,6,6,0.9724,0,0,0,0,6,FALSE,TRUE
0,0,2010,11,1,0.9724,0,0,0,0,1,TRUE,FALSE
0,0,2011,4,4,0.9724,0,0,0,0,5,FALSE,TRUE
0,0,2011,7,7,0.9724,0,0,0,0,8,FALSE,FALSE
0,0,2012,5,16,1.079,0,0,0,0,16,FALSE,TRUE
0,0,2011,6,4,0.9724,0,0,0,0,8,FALSE,TRUE
0,0,2011,6,4,0.9724,0,0,0,0,5,FALSE,TRUE
0,0,2011,8,6,0.9724,0,0,0,0,6,FALSE,TRUE
0,0,2011,5,3,0.9724,0,0,0,0,4,FALSE,TRUE
0,0,2011,5,3,0.9724,0,0,0,0,4,FALSE,TRUE
0,0,2011,7,4,0.9724,0,0,0,0,4,FALSE,TRUE
0,0,2011,7,4,0.9724,0,0,0,0,4,FALSE,TRUE
0,0,2011,8,5,0.9724,0,0,0,0,5,FALSE,TRUE
0,0,2011,6,3,0.9724,0,0,0,0,4,FALSE,TRUE
0,0,2011,5,2,0.9724,0,0,0,0,2,FALSE,TRUE
0,0,2011,7,4,0.9724,0,0,0,0,5,FALSE,TRUE
1,0,2019,3,42,1.0119,9,0,0,0,42,FALSE,TRUE
0,1,2019,6,2,0.8958,0,0,0,0,45,FALSE,TRUE
